configurationID,aud,constrained-intra,intra-refresh,no-asm,slow-firstpass,weightb,aq-strength,ipratio,pbratio,psy-rd,qblur,qcomp,vbv-init,aq-mode,b-adapt,bframes,crf,keyint,lookahead-threads,min-keyint,qp,qpstep,qpmin,qpmax,rc-lookahead,ref,vbv-bufsize,deblock,me,overscan,preset,scenecut,tune,size,user,system,elapsedtime,cpu,fps,kbs
267,--aud,--constrained-intra,None,--no-asm,None,--weightb,1.0,1.1,1.1,4.0,0.5,0.8,0.2,2,0,16,30,230,2,21,0,3,3,60,38,4,1000,-1:-1,hex,show,veryslow,0,animation,45763248,188.66,0.39,0:26.81,705,18.79,18304.09
2661,None,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,0.5,1.6,1.4,4.4,0.2,0.9,0.3,2,1,10,15,230,2,30,50,5,0,63,38,2,1000,-2:-2,dia,crop,medium,10,psnr,328231,47.68,0.29,0:07.98,601,63.81,129.12
2662,None,None,None,--no-asm,None,--no-weightb,0.5,1.6,1.2,0.8,0.5,0.9,0.7,1,2,16,10,250,0,29,20,4,2,67,18,3,1000,-2:-2,umh,show,slower,30,animation,7422092,474.28,1.27,1:10.20,677,7.14,2966.65
2663,None,None,None,--no-asm,--slow-firstpass,--weightb,2.0,1.1,1.0,3.2,0.5,0.9,0.9,0,1,6,25,230,2,24,20,4,3,63,38,3,1000,-2:-2,umh,show,superfast,30,grain,12352086,117.21,0.32,0:15.20,772,33.08,4938.49
2664,--aud,--constrained-intra,None,--no-asm,None,--no-weightb,0.0,1.5,1.1,5.0,0.2,0.7,0.9,1,2,16,30,290,1,20,40,4,4,66,18,3,2000,-2:-2,hex,crop,veryslow,40,grain,1547757,161.28,0.29,1:07.10,240,7.47,616.93
2665,--aud,None,None,--no-asm,None,--no-weightb,0.5,1.1,1.3,2.8,0.3,0.8,0.2,0,0,10,5,240,1,27,30,5,2,68,48,2,2000,1:1,dia,crop,fast,30,animation,3896285,121.76,0.15,0:15.70,776,32.12,1556.69
2666,None,--constrained-intra,None,None,None,--weightb,3.0,1.5,1.3,0.6,0.6,0.8,0.7,0,0,14,45,260,1,30,50,5,4,68,38,4,2000,-2:-2,dia,show,medium,40,psnr,337178,7.07,0.13,0:01.26,571,440.20,133.16
2667,--aud,None,None,None,--slow-firstpass,--weightb,2.0,1.1,1.3,1.4,0.4,0.9,0.2,3,1,14,15,270,0,23,30,3,2,65,18,2,2000,-2:-2,umh,crop,fast,40,grain,3332360,24.42,0.29,0:03.58,690,144.75,1330.80
2668,None,--constrained-intra,None,None,--slow-firstpass,--no-weightb,0.0,1.4,1.1,1.0,0.2,0.6,0.0,2,0,0,45,230,2,26,0,5,0,69,18,1,1000,-1:-1,umh,crop,placebo,0,ssim,47100299,46.39,0.35,0:07.21,647,71.10,18838.91
2669,None,None,None,None,None,--weightb,2.5,1.6,1.2,4.6,0.3,0.8,0.8,1,0,0,50,240,1,20,0,4,0,66,38,6,1000,-2:-2,hex,crop,fast,30,ssim,43054809,35.40,0.43,0:05.30,675,100.60,17220.71
2670,--aud,--constrained-intra,None,None,None,--weightb,0.0,1.5,1.2,4.6,0.3,0.9,0.8,2,0,12,45,260,3,28,10,3,0,66,48,6,2000,1:1,hex,show,veryfast,30,grain,28411834,17.08,0.26,0:02.66,651,210.50,11362.99
268,None,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,0.5,1.0,1.1,3.4,0.5,0.6,0.6,2,2,2,30,250,2,23,10,4,3,67,18,2,2000,1:1,dia,show,medium,10,grain,19418224,150.00,0.41,0:19.66,764,25.57,7765.10
2671,--aud,None,None,--no-asm,None,--no-weightb,0.0,1.5,1.1,4.8,0.3,0.9,0.0,2,2,0,5,260,0,30,30,5,4,66,48,2,1000,-1:-1,umh,show,veryslow,0,animation,3841353,289.73,0.27,0:44.04,658,11.39,1535.33
2672,None,--constrained-intra,None,None,--slow-firstpass,--weightb,1.0,1.0,1.1,2.0,0.3,0.9,0.6,3,0,10,40,210,3,24,40,3,3,64,48,2,1000,-1:-1,umh,show,placebo,10,grain,1464985,43.04,0.20,0:05.71,757,89.89,584.16
2673,--aud,--constrained-intra,None,--no-asm,None,--no-weightb,2.0,1.5,1.0,0.2,0.5,0.8,0.6,2,1,0,45,280,2,27,50,4,3,60,38,4,2000,-1:-1,hex,crop,placebo,40,psnr,371816,108.43,0.34,0:14.83,733,34.00,147.51
2674,--aud,--constrained-intra,None,--no-asm,None,--no-weightb,3.0,1.4,1.1,1.2,0.5,0.6,0.2,0,0,2,0,200,0,29,10,5,2,63,48,6,1000,-2:-2,dia,show,faster,40,psnr,23016610,125.08,0.37,0:16.16,775,31.32,9204.38
2675,--aud,None,None,--no-asm,--slow-firstpass,--no-weightb,1.0,1.5,1.2,1.0,0.2,0.8,0.5,3,2,6,45,210,2,24,20,3,0,63,48,4,2000,-2:-2,dia,crop,ultrafast,30,ssim,13609657,53.35,0.45,0:11.37,473,44.41,5441.40
2676,None,None,None,None,None,--no-weightb,0.0,1.3,1.2,0.6,0.5,0.6,0.6,1,1,0,20,300,3,24,10,3,2,68,38,5,1000,-1:-1,umh,show,veryfast,30,ssim,21280478,18.87,0.33,0:03.02,634,181.43,8510.98
2677,None,None,None,None,None,--no-weightb,1.5,1.1,1.0,5.0,0.4,0.8,0.3,1,0,2,0,260,0,29,40,4,2,61,18,6,1000,-1:-1,hex,show,superfast,0,psnr,1287628,3.72,0.20,0:00.76,512,755.00,512.75
2678,None,None,None,--no-asm,None,--weightb,1.0,1.0,1.1,2.6,0.6,0.6,0.2,1,1,4,20,230,0,23,30,3,0,64,28,5,2000,1:1,umh,crop,veryslow,10,grain,3510036,494.93,0.36,1:06.97,739,7.48,1401.87
2679,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,1.0,1.6,1.2,5.0,0.4,0.8,0.3,3,2,0,30,270,4,25,50,4,4,62,18,2,2000,-1:-1,umh,show,medium,40,grain,498784,112.71,0.34,0:16.22,697,31.19,198.30
2680,None,--constrained-intra,None,None,None,--weightb,0.5,1.6,1.1,4.8,0.2,0.8,0.4,1,1,14,25,230,0,23,50,3,4,66,28,6,2000,1:1,dia,show,faster,40,ssim,403634,7.56,0.31,0:01.52,518,360.09,159.33
269,None,None,None,None,None,--no-weightb,0.5,1.3,1.3,0.6,0.2,0.6,0.3,0,0,8,35,200,4,26,20,5,0,68,48,4,2000,-2:-2,hex,crop,faster,10,animation,10293423,19.86,0.29,0:02.81,717,187.18,4115.42
2681,--aud,None,None,None,--slow-firstpass,--weightb,0.5,1.2,1.1,5.0,0.5,0.6,0.2,0,0,2,15,210,3,26,10,4,0,60,28,3,1000,-1:-1,umh,show,ultrafast,10,psnr,30976350,22.54,0.33,0:03.30,691,163.25,12388.24
2682,--aud,None,None,None,None,--no-weightb,2.0,1.4,1.2,1.4,0.6,0.8,0.1,1,0,4,20,210,2,20,50,4,1,66,38,5,1000,-2:-2,dia,show,placebo,30,psnr,286530,11.56,0.32,0:01.92,616,277.51,112.15
2683,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,0.5,1.0,1.2,2.4,0.2,0.9,0.7,1,0,14,35,200,4,28,40,3,0,66,48,6,2000,-1:-1,dia,show,veryfast,0,psnr,1394304,44.91,0.30,0:06.65,679,76.57,556.03
2684,--aud,--constrained-intra,None,None,--slow-firstpass,--weightb,0.0,1.3,1.4,0.8,0.2,0.9,0.5,0,2,0,20,210,2,22,10,5,1,60,38,1,1000,-1:-1,umh,show,medium,40,grain,20556039,28.43,0.29,0:04.22,680,124.05,8221.20
2685,None,--constrained-intra,None,--no-asm,None,--weightb,2.5,1.5,1.3,3.8,0.4,0.9,0.0,0,1,14,30,280,1,27,30,4,2,66,38,6,2000,-2:-2,hex,crop,slower,30,grain,3708714,248.44,0.30,0:32.95,754,15.24,1481.35
2686,None,None,None,--no-asm,--slow-firstpass,--no-weightb,3.0,1.0,1.2,1.2,0.2,0.9,0.3,2,0,16,45,240,1,20,50,5,0,66,18,6,2000,-1:-1,dia,crop,placebo,30,grain,402657,107.36,0.24,0:14.63,735,34.46,159.42
2687,None,--constrained-intra,None,None,--slow-firstpass,--weightb,1.0,1.3,1.2,1.4,0.2,0.6,0.3,0,1,6,20,220,0,20,30,4,4,62,18,3,1000,1:1,dia,crop,medium,30,animation,3329349,20.39,0.27,0:03.06,675,168.96,1329.61
2688,--aud,--constrained-intra,None,--no-asm,None,--weightb,0.5,1.4,1.1,3.6,0.4,0.6,0.2,1,2,8,40,270,2,24,20,5,4,65,28,1,2000,1:1,umh,show,veryslow,30,animation,9010765,352.99,0.62,0:49.09,720,10.21,3602.10
2689,None,None,None,None,None,--weightb,3.0,1.0,1.2,2.2,0.4,0.9,0.9,2,1,0,15,280,1,26,20,3,1,62,18,3,1000,1:1,hex,show,slow,10,ssim,7219675,46.18,0.28,0:06.94,669,73.12,2886.66
2690,--aud,--constrained-intra,None,None,None,--no-weightb,1.0,1.2,1.1,0.4,0.4,0.9,0.8,1,1,6,0,220,3,23,40,4,3,68,18,4,1000,-1:-1,hex,crop,veryfast,10,animation,1213903,6.68,0.28,0:01.36,509,404.06,483.41
270,--aud,None,None,None,--slow-firstpass,--no-weightb,1.0,1.3,1.4,1.2,0.3,0.8,0.5,1,0,14,40,240,4,29,30,5,4,65,48,4,2000,-2:-2,hex,crop,veryfast,40,animation,3712992,9.24,0.22,0:01.53,617,359.06,1483.53
2691,None,None,None,None,None,--weightb,1.5,1.6,1.4,2.6,0.3,0.6,0.8,2,0,8,25,250,4,25,20,5,4,66,38,2,2000,-1:-1,umh,show,ultrafast,40,animation,13274214,12.58,0.20,0:01.94,659,278.55,5307.73
2692,None,--constrained-intra,--intra-refresh,--no-asm,None,--no-weightb,0.0,1.3,1.2,3.8,0.2,0.6,0.5,0,1,4,5,280,1,23,40,4,2,69,18,1,1000,-2:-2,hex,crop,faster,0,animation,1317159,51.24,0.23,0:09.84,522,51.41,524.71
2693,--aud,None,None,None,None,--weightb,0.0,1.0,1.0,3.8,0.6,0.6,0.0,0,1,4,5,210,0,29,40,4,1,62,28,4,2000,1:1,dia,show,veryslow,30,ssim,1212176,23.00,0.22,0:03.38,686,154.24,482.76
2694,--aud,None,None,--no-asm,None,--weightb,2.5,1.6,1.2,0.6,0.5,0.6,0.2,2,2,2,45,240,0,23,20,4,0,61,38,1,2000,-1:-1,dia,show,medium,10,ssim,7145087,104.21,0.32,0:13.80,757,36.54,2855.84
2695,None,None,None,None,None,--no-weightb,1.5,1.4,1.1,4.2,0.3,0.7,0.9,2,1,14,30,270,3,28,30,4,2,62,18,1,2000,-1:-1,umh,crop,fast,40,animation,3570229,19.86,0.31,0:02.96,680,176.36,1425.97
2696,None,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,0.0,1.1,1.3,2.4,0.4,0.6,0.8,1,0,8,35,260,4,28,0,3,3,66,38,4,2000,-1:-1,hex,crop,fast,0,grain,45916514,131.37,0.39,0:18.42,715,27.64,18365.40
2697,--aud,--constrained-intra,None,None,--slow-firstpass,--no-weightb,1.5,1.5,1.0,4.0,0.2,0.8,0.9,2,2,0,50,280,3,21,10,3,1,66,28,6,2000,1:1,dia,show,superfast,10,ssim,23913413,8.65,0.34,0:01.56,576,354.68,9564.16
2698,None,--constrained-intra,None,None,None,--weightb,2.0,1.4,1.3,2.0,0.6,0.6,0.4,3,0,14,30,260,4,22,20,5,0,60,38,5,2000,1:1,umh,crop,superfast,0,grain,13457414,11.63,0.19,0:01.84,640,301.46,5381.30
2699,None,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,0.5,1.3,1.0,4.8,0.2,0.9,0.5,3,1,10,35,300,2,26,0,5,2,63,28,6,2000,1:1,umh,show,medium,40,ssim,45928002,414.31,0.43,0:57.59,720,8.71,18369.99
2700,--aud,None,None,None,None,--weightb,0.0,1.6,1.3,2.6,0.4,0.6,0.6,0,1,4,50,250,3,28,0,3,4,66,48,4,2000,1:1,umh,crop,faster,40,psnr,44361640,22.50,0.35,0:03.61,631,151.63,17743.45
28,--aud,None,None,--no-asm,None,--no-weightb,1.5,1.3,1.4,3.6,0.6,0.6,0.9,1,0,8,50,220,0,25,0,3,0,68,28,5,2000,-2:-2,umh,show,slow,10,animation,42735901,400.43,0.49,0:56.74,706,8.85,17093.15
271,None,--constrained-intra,None,None,--slow-firstpass,--weightb,3.0,1.0,1.2,0.2,0.4,0.8,0.4,2,1,4,0,200,2,27,10,4,4,66,28,4,1000,1:1,umh,crop,superfast,10,animation,23040961,11.50,0.32,0:02.08,567,264.59,9213.98
2701,None,--constrained-intra,None,None,--slow-firstpass,--no-weightb,3.0,1.6,1.2,4.0,0.4,0.6,0.8,1,1,12,0,260,3,24,10,4,2,66,48,2,2000,1:1,hex,crop,veryfast,0,grain,23622558,12.11,0.32,0:02.04,608,272.73,9446.87
2702,None,None,None,None,None,--weightb,0.5,1.3,1.2,2.8,0.4,0.9,0.4,3,2,10,20,270,2,28,50,5,2,68,48,4,2000,-1:-1,dia,crop,veryfast,10,animation,321063,13.77,0.62,0:06.48,222,78.82,126.21
2703,None,None,None,None,None,--no-weightb,2.0,1.1,1.3,1.2,0.3,0.6,0.1,0,2,4,15,260,4,20,0,3,0,63,38,2,1000,-2:-2,hex,show,placebo,0,animation,42715143,44.19,0.36,0:07.07,630,74.59,17084.85
2704,--aud,None,None,None,--slow-firstpass,--weightb,1.0,1.5,1.0,3.2,0.2,0.9,0.2,2,2,10,25,260,3,24,40,5,3,62,38,2,1000,1:1,umh,show,ultrafast,30,grain,1590324,11.81,0.72,0:03.23,388,161.77,633.61
2705,None,None,None,--no-asm,--slow-firstpass,--no-weightb,2.0,1.1,1.4,5.0,0.6,0.8,0.2,0,0,8,0,300,0,27,0,3,3,68,18,4,2000,1:1,hex,crop,slow,40,ssim,42817055,172.26,0.40,0:23.38,738,21.54,17125.61
2706,--aud,None,None,--no-asm,--slow-firstpass,--weightb,2.5,1.6,1.2,0.2,0.4,0.9,0.1,2,2,4,10,220,1,22,40,3,2,67,48,4,2000,-1:-1,dia,crop,slower,0,psnr,1084897,122.81,0.28,0:22.03,558,22.84,431.78
2707,None,None,None,--no-asm,--slow-firstpass,--weightb,2.5,1.2,1.2,1.4,0.5,0.8,0.1,3,0,16,35,280,2,24,40,3,2,64,48,4,1000,1:1,dia,crop,veryfast,30,animation,1436796,39.79,0.18,0:05.64,708,90.17,573.08
2708,None,--constrained-intra,None,None,--slow-firstpass,--no-weightb,1.0,1.0,1.2,2.8,0.4,0.7,0.5,3,0,8,45,270,3,25,50,5,3,68,38,5,1000,-1:-1,umh,show,medium,0,animation,393286,21.20,0.19,0:02.99,715,174.96,155.36
2709,--aud,None,None,None,None,--no-weightb,2.5,1.3,1.3,1.0,0.3,0.6,0.2,2,0,12,50,210,2,30,40,3,2,67,48,4,1000,1:1,dia,show,veryslow,40,grain,1403190,26.41,0.32,0:04.02,664,128.45,559.53
2710,--aud,None,None,None,None,--weightb,2.0,1.4,1.1,1.0,0.6,0.6,0.0,0,0,12,0,200,3,23,40,3,2,65,48,2,2000,-2:-2,umh,show,medium,10,grain,1449351,25.67,0.28,0:03.71,699,139.29,578.01
272,None,--constrained-intra,None,--no-asm,None,--no-weightb,2.5,1.6,1.3,0.2,0.6,0.8,0.9,2,0,14,25,210,0,21,30,5,2,60,38,3,2000,-1:-1,dia,crop,faster,30,animation,4247339,98.05,0.25,0:12.89,762,39.19,1697.23
2711,--aud,--constrained-intra,None,None,None,--no-weightb,3.0,1.6,1.0,2.0,0.5,0.7,0.0,2,2,12,15,230,3,26,40,4,0,65,38,3,2000,1:1,dia,show,slow,0,psnr,1229953,30.44,0.80,0:07.08,441,71.87,489.76
2712,--aud,--constrained-intra,None,None,--slow-firstpass,--no-weightb,2.5,1.2,1.0,4.4,0.2,0.8,0.4,2,2,14,30,240,1,21,20,4,0,64,28,1,2000,-2:-2,umh,crop,ultrafast,10,psnr,15218246,19.24,0.27,0:07.36,264,69.52,6084.77
2713,None,None,None,--no-asm,None,--weightb,0.5,1.6,1.2,0.2,0.6,0.7,0.6,3,1,12,50,270,0,29,30,3,2,65,28,5,2000,-2:-2,dia,crop,medium,30,psnr,3170993,145.78,0.43,0:19.91,734,25.30,1266.27
2714,--aud,--constrained-intra,None,None,None,--no-weightb,2.0,1.0,1.3,0.2,0.4,0.8,0.1,1,0,6,50,300,1,25,40,5,4,69,48,4,2000,-2:-2,hex,show,slow,30,ssim,1107838,15.98,0.24,0:02.74,591,190.76,440.99
2715,None,--constrained-intra,None,None,--slow-firstpass,--weightb,2.5,1.3,1.2,3.6,0.3,0.7,0.9,3,1,14,15,230,0,23,10,3,4,67,38,5,1000,-1:-1,dia,show,slow,30,ssim,17071370,63.02,0.36,0:09.15,692,55.78,6826.41
2716,None,--constrained-intra,None,None,--slow-firstpass,--no-weightb,2.5,1.5,1.1,2.4,0.6,0.8,0.7,0,1,10,0,280,1,30,10,5,0,63,18,5,1000,1:1,umh,crop,superfast,0,animation,24285997,13.80,0.24,0:02.12,661,261.15,9711.97
2717,--aud,None,None,None,--slow-firstpass,--no-weightb,1.0,1.5,1.4,4.8,0.6,0.9,0.3,3,1,14,0,210,3,28,40,5,4,66,38,3,2000,-1:-1,hex,show,ultrafast,40,animation,1395572,4.13,0.21,0:00.93,466,627.24,555.85
2718,--aud,--constrained-intra,None,--no-asm,None,--no-weightb,1.0,1.4,1.2,1.8,0.6,0.8,0.3,3,0,2,5,200,0,30,40,5,2,67,48,4,2000,-2:-2,dia,show,veryslow,10,ssim,1097331,123.39,0.31,0:16.63,743,30.28,436.64
2719,--aud,None,None,None,--slow-firstpass,--no-weightb,3.0,1.0,1.1,0.2,0.3,0.8,0.4,1,2,16,25,260,1,30,30,3,3,64,48,4,1000,1:1,hex,crop,ultrafast,0,ssim,5275160,13.58,0.35,0:07.74,180,65.76,2107.53
2720,--aud,--constrained-intra,None,None,None,--no-weightb,2.5,1.1,1.0,1.4,0.3,0.9,0.1,2,0,14,35,210,1,21,40,5,2,67,38,1,2000,-1:-1,umh,show,medium,30,psnr,1535365,18.58,0.25,0:02.70,695,193.69,612.45
273,None,--constrained-intra,None,--no-asm,None,--weightb,1.5,1.5,1.2,2.2,0.2,0.7,0.6,3,0,0,5,200,1,20,0,3,1,69,28,5,2000,1:1,umh,show,slow,10,psnr,45599642,383.85,0.41,0:53.98,711,9.29,18238.65
2721,None,--constrained-intra,None,None,--slow-firstpass,--no-weightb,1.5,1.5,1.0,4.8,0.5,0.7,0.8,2,2,12,50,300,4,30,40,4,3,69,18,3,2000,-1:-1,umh,crop,medium,40,animation,1495174,37.79,1.17,0:07.67,507,66.46,595.87
2722,None,--constrained-intra,None,None,--slow-firstpass,--no-weightb,2.0,1.4,1.1,0.6,0.4,0.7,0.4,0,2,12,15,270,0,27,20,5,3,62,38,4,1000,-2:-2,hex,crop,slow,0,animation,7590634,58.23,0.81,0:09.69,609,52.36,3034.07
2723,None,--constrained-intra,None,--no-asm,None,--weightb,0.5,1.6,1.4,5.0,0.3,0.9,0.8,3,1,12,20,240,3,21,30,3,4,65,18,4,1000,-2:-2,umh,show,faster,30,grain,3576251,211.68,0.44,0:27.69,765,18.14,1428.37
2724,--aud,None,None,--no-asm,None,--no-weightb,3.0,1.3,1.4,1.2,0.5,0.8,0.3,2,2,14,10,240,1,25,40,5,0,64,38,3,2000,-1:-1,umh,crop,fast,40,ssim,1213544,202.61,0.27,1:02.00,327,8.08,483.24
2725,None,--constrained-intra,None,None,--slow-firstpass,--no-weightb,1.5,1.6,1.1,5.0,0.3,0.8,0.4,2,2,8,20,220,4,29,30,5,3,69,18,5,1000,1:1,dia,show,faster,40,psnr,3591354,21.72,0.91,0:04.74,477,108.31,1434.30
2726,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,0.0,1.0,1.3,3.6,0.2,0.7,0.4,0,2,6,50,250,4,27,0,5,0,66,48,4,2000,-2:-2,dia,show,medium,40,psnr,45650588,131.71,0.46,0:18.12,729,27.83,18259.02
2727,--aud,--constrained-intra,None,--no-asm,None,--weightb,1.5,1.4,1.0,2.8,0.3,0.7,0.2,1,2,16,20,300,0,27,50,4,1,62,38,2,1000,1:1,hex,crop,faster,40,animation,405578,126.91,1.17,0:40.32,317,12.44,160.05
2728,--aud,None,None,None,--slow-firstpass,--weightb,3.0,1.0,1.1,3.0,0.3,0.9,0.0,0,2,16,30,290,1,20,40,5,3,62,48,4,2000,-2:-2,hex,crop,veryfast,30,psnr,1236994,19.00,0.32,0:13.90,139,36.32,492.63
2729,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,1.0,1.2,1.1,2.2,0.4,0.9,0.2,2,2,6,20,280,0,21,0,5,4,67,28,6,1000,1:1,umh,show,placebo,30,grain,46027281,548.69,0.38,1:17.66,707,6.45,18409.70
2730,None,--constrained-intra,None,None,--slow-firstpass,--weightb,1.0,1.1,1.1,3.0,0.6,0.7,0.3,0,0,16,50,300,2,23,0,3,1,60,18,3,1000,1:1,hex,crop,ultrafast,10,grain,63343619,4.11,0.27,0:01.17,373,704.38,25336.24
274,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,1.0,1.3,1.3,4.2,0.2,0.6,0.8,0,0,6,45,230,2,20,50,3,0,65,38,2,1000,-1:-1,dia,show,fast,10,ssim,407745,53.02,0.25,0:07.01,759,72.83,160.96
2731,None,None,None,--no-asm,--slow-firstpass,--weightb,2.0,1.6,1.2,3.8,0.5,0.9,0.3,3,0,8,40,290,1,29,0,5,3,64,48,3,2000,-1:-1,dia,show,fast,0,ssim,43193605,103.32,0.38,0:14.71,705,34.79,17276.24
2732,None,None,None,None,--slow-firstpass,--weightb,2.5,1.4,1.4,3.2,0.2,0.6,0.4,1,1,8,50,230,2,30,10,4,2,64,28,2,1000,1:1,dia,show,veryfast,0,psnr,19048886,10.95,0.31,0:01.89,596,299.21,7617.37
2733,None,--constrained-intra,None,None,--slow-firstpass,--weightb,0.0,1.1,1.2,2.4,0.2,0.9,0.9,3,1,0,5,270,3,25,10,4,0,64,28,2,2000,-2:-2,dia,crop,slow,40,psnr,18266936,59.55,0.36,0:08.97,667,56.88,7305.56
2734,None,None,None,--no-asm,None,--no-weightb,0.0,1.2,1.1,0.8,0.6,0.7,0.9,1,2,6,40,210,0,25,40,3,1,65,28,4,2000,-2:-2,umh,show,veryslow,0,animation,1258336,343.11,0.29,0:50.19,684,9.99,501.16
2735,--aud,None,None,--no-asm,None,--weightb,0.5,1.6,1.3,4.8,0.5,0.6,0.5,3,2,16,30,220,2,29,20,5,0,64,28,2,2000,-2:-2,umh,show,medium,30,ssim,7271734,298.50,0.97,1:02.03,482,8.08,2906.49
2736,--aud,--constrained-intra,None,--no-asm,None,--no-weightb,0.0,1.3,1.0,2.0,0.4,0.8,0.9,3,1,8,25,240,4,30,50,4,1,60,48,6,2000,1:1,hex,show,slow,10,psnr,312350,88.06,0.50,0:12.54,705,40.22,122.76
2737,None,--constrained-intra,None,None,--slow-firstpass,--weightb,2.0,1.6,1.3,1.6,0.5,0.6,0.2,1,1,2,45,230,0,23,30,4,1,64,28,3,1000,-1:-1,dia,crop,slow,40,ssim,3086581,29.86,0.34,0:04.42,682,115.40,1232.53
2738,None,None,None,--no-asm,None,--weightb,2.5,1.2,1.0,0.6,0.2,0.7,0.3,0,0,8,40,280,2,30,10,5,2,67,38,4,2000,-1:-1,hex,show,medium,40,ssim,24094888,196.64,0.26,0:25.37,776,19.80,9635.99
2739,None,None,None,None,--slow-firstpass,--weightb,0.5,1.5,1.1,3.4,0.3,0.6,0.7,1,1,12,10,280,3,23,50,3,1,60,38,4,2000,1:1,umh,show,faster,0,psnr,401045,11.83,0.35,0:01.93,629,276.92,158.27
2740,None,None,None,--no-asm,None,--no-weightb,0.5,1.3,1.4,0.6,0.4,0.7,0.8,1,0,0,25,200,2,23,0,5,1,61,38,4,2000,-1:-1,umh,crop,veryslow,40,psnr,42548397,423.39,0.40,1:01.07,693,8.20,17018.15
275,--aud,--constrained-intra,None,None,--slow-firstpass,--weightb,0.0,1.5,1.4,3.2,0.4,0.7,0.2,0,2,14,50,280,0,24,20,5,0,63,18,5,1000,-2:-2,umh,crop,veryfast,40,ssim,8301216,33.33,0.97,0:08.30,412,61.30,3318.30
2741,None,--constrained-intra,None,None,None,--weightb,2.5,1.1,1.3,0.2,0.2,0.9,0.1,1,0,16,5,270,3,25,20,3,1,63,48,6,2000,-2:-2,umh,show,ultrafast,40,animation,15570729,17.67,0.22,0:02.61,684,207.95,6226.66
2742,--aud,None,None,--no-asm,--slow-firstpass,--no-weightb,0.0,1.6,1.1,0.6,0.4,0.6,0.1,3,2,16,0,260,4,28,10,4,0,60,48,5,2000,-2:-2,umh,show,faster,30,grain,19875046,357.05,1.79,0:57.32,625,8.74,7947.81
2743,--aud,None,None,--no-asm,None,--no-weightb,1.0,1.2,1.3,3.2,0.3,0.6,0.0,0,2,4,35,210,0,27,0,5,2,62,28,3,1000,-1:-1,umh,crop,slow,10,ssim,42747587,277.92,0.40,0:39.97,696,12.56,17097.83
2744,--aud,--constrained-intra,None,--no-asm,None,--no-weightb,1.5,1.1,1.4,0.2,0.4,0.8,0.0,0,0,6,5,230,4,30,50,3,0,66,38,3,1000,-2:-2,umh,show,slower,0,grain,254285,174.59,0.32,0:25.09,697,20.04,99.55
2745,--aud,None,None,None,--slow-firstpass,--weightb,1.0,1.1,1.0,0.4,0.5,0.8,0.8,0,2,16,45,300,2,26,20,5,3,63,28,3,1000,-1:-1,hex,show,ultrafast,40,ssim,14648575,21.08,0.82,0:06.38,343,80.56,5856.95
2746,None,None,None,--no-asm,--slow-firstpass,--no-weightb,1.5,1.0,1.2,0.4,0.4,0.9,0.0,1,0,16,15,240,1,20,20,3,4,67,48,5,2000,-2:-2,umh,crop,veryfast,30,grain,13042786,299.74,0.19,0:38.33,782,13.10,5215.48
2747,--aud,--constrained-intra,None,None,None,--weightb,2.5,1.1,1.3,1.0,0.3,0.8,0.5,1,0,6,0,260,1,28,0,3,0,61,38,6,1000,-2:-2,hex,crop,superfast,30,grain,49080309,13.02,0.27,0:02.32,572,253.53,19630.91
2748,None,--constrained-intra,None,--no-asm,None,--no-weightb,2.5,1.1,1.3,0.8,0.2,0.9,0.2,1,2,16,20,220,4,25,40,5,3,64,18,6,2000,1:1,hex,crop,superfast,30,grain,1489425,99.75,2.03,0:26.59,382,18.90,593.27
2749,None,None,--intra-refresh,None,None,--no-weightb,1.0,1.1,1.0,4.0,0.5,0.9,0.9,2,1,6,20,230,3,29,10,5,4,62,48,1,2000,1:1,dia,crop,veryslow,0,grain,20022444,74.56,0.42,0:10.63,705,48.32,8006.78
2750,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,1.5,1.6,1.3,2.2,0.2,0.9,0.9,2,1,12,40,290,3,23,30,3,3,65,48,2,1000,1:1,hex,show,medium,30,ssim,3176306,119.30,0.40,0:15.89,753,31.76,1268.41
276,--aud,--constrained-intra,None,--no-asm,None,--no-weightb,1.5,1.4,1.4,1.0,0.5,0.8,0.8,3,1,12,5,230,2,22,50,4,2,63,48,3,2000,1:1,hex,crop,placebo,40,psnr,319134,93.02,0.34,0:12.58,742,40.19,125.52
2751,--aud,--constrained-intra,None,None,None,--weightb,2.5,1.4,1.2,1.2,0.2,0.8,0.8,2,2,12,40,220,3,26,40,5,0,62,38,3,1000,1:1,hex,show,superfast,10,grain,1464738,11.64,0.92,0:04.02,312,127.86,583.38
2752,--aud,--constrained-intra,None,None,None,--no-weightb,2.5,1.1,1.4,0.4,0.6,0.6,0.6,3,2,6,40,260,4,24,20,3,3,66,48,2,2000,-1:-1,dia,show,faster,0,animation,8183159,19.78,0.73,0:04.14,495,124.95,3271.01
