,cabac,ref,deblock,analyse,me,subme,mixed_ref,me_range,trellis,8x8dct,fast_pskip,chroma_qp_offset,bframes,b_pyramid,b_adapt,direct,weightb,weightp,scenecut,rc_lookahead,mbtree,aq-mode
video_903,-0.14,0.1,-0.13,-0.11,-0.04,-0.44,-0.02,-0.06,0.08,-0.25,-0.09,-0.01,-0.08,-0.0,0.17,-0.0,-0.27,0.06,-0.02,0.08,0.39,-0.43
video_904,-0.62,-0.01,-0.1,-0.04,-0.08,-0.26,0.04,-0.1,0.28,-0.14,-0.03,-0.12,-0.02,-0.1,-0.12,0.01,-0.03,0.06,0.02,0.08,-0.08,-0.18
video_905,-0.21,0.05,-0.09,-0.04,-0.08,-0.47,0.04,-0.04,0.19,-0.04,-0.07,-0.08,-0.04,0.02,0.05,-0.02,-0.09,-0.09,0.03,-0.02,0.5,-0.59
video_906,-0.15,0.03,-0.08,-0.04,-0.09,-0.39,0.0,-0.05,0.12,-0.16,-0.09,0.01,-0.09,-0.08,0.22,-0.01,-0.32,0.02,0.01,0.02,0.02,-0.37
video_907,-0.32,0.01,-0.07,-0.04,-0.11,-0.29,-0.0,-0.05,0.13,-0.12,-0.06,-0.01,-0.03,-0.09,0.13,-0.02,-0.21,0.02,0.01,0.02,0.03,-0.45
video_908,-0.19,0.01,-0.12,-0.08,-0.06,-0.24,-0.01,-0.05,0.11,-0.12,-0.07,-0.01,-0.01,-0.13,0.02,0.03,-0.12,0.07,-0.01,0.08,-0.51,-0.15
video_909,-0.08,0.07,-0.09,-0.05,-0.05,-0.36,-0.02,-0.05,0.07,-0.22,-0.09,-0.04,-0.11,-0.01,0.17,-0.02,-0.31,0.03,-0.0,0.07,0.29,-0.53
video_910,-0.1,0.07,-0.07,-0.03,-0.06,-0.3,-0.01,-0.04,0.2,-0.12,-0.06,-0.05,-0.08,-0.01,0.02,-0.04,-0.21,-0.01,0.02,0.02,0.66,-0.65
video_911,-0.24,0.05,-0.09,-0.05,-0.07,-0.38,0.01,-0.05,0.13,-0.13,-0.05,-0.03,-0.05,-0.12,0.1,-0.02,-0.21,0.02,0.01,0.04,0.4,-0.51
video_912,-0.26,-0.0,-0.08,-0.06,-0.06,-0.21,-0.01,-0.06,0.07,-0.17,-0.06,-0.05,-0.01,-0.08,0.12,0.04,-0.07,0.05,-0.03,0.05,-0.57,-0.2
video_913,-0.23,0.04,-0.07,0.03,-0.1,-0.46,0.05,-0.07,0.35,-0.05,-0.1,-0.27,-0.18,-0.03,0.21,-0.01,-0.3,-0.07,0.02,0.01,0.22,-0.31
video_914,-0.21,0.03,-0.06,-0.04,-0.09,-0.26,0.01,-0.03,0.15,-0.09,-0.04,-0.03,-0.05,-0.05,0.04,-0.03,-0.15,0.02,0.04,0.01,0.67,-0.68
video_915,-0.24,0.04,-0.09,-0.04,-0.06,-0.34,0.0,-0.06,0.08,-0.18,-0.07,-0.04,-0.06,-0.03,0.12,-0.01,-0.21,0.02,0.01,0.04,0.04,-0.48
video_916,-0.19,-0.0,-0.03,-0.02,0.01,-0.18,-0.06,-0.03,-0.06,-0.16,-0.03,-0.03,-0.12,-0.13,0.01,-0.01,-0.2,0.04,-0.05,0.02,0.16,-0.47
video_917,-0.19,0.05,-0.11,-0.09,-0.11,-0.44,-0.01,-0.06,0.08,-0.2,-0.08,-0.01,-0.04,0.01,0.18,-0.0,-0.23,0.05,-0.01,0.06,0.37,-0.5
video_918,-0.13,0.08,-0.14,-0.09,-0.08,-0.42,-0.01,-0.07,0.12,-0.19,-0.08,0.02,-0.04,-0.18,0.2,0.03,-0.36,0.07,-0.04,0.08,0.12,-0.23
video_919,-0.47,-0.03,-0.08,-0.01,-0.06,-0.23,0.09,-0.1,0.21,-0.11,0.01,-0.27,-0.01,-0.22,0.0,0.03,0.01,-0.01,-0.05,0.05,-0.61,0.23
video_920,-0.15,0.02,-0.05,-0.03,-0.07,-0.2,0.01,-0.03,0.16,-0.09,-0.03,-0.03,-0.03,-0.03,-0.02,-0.03,-0.09,0.0,0.03,0.01,0.72,-0.76
video_921,-0.16,0.06,-0.1,-0.09,-0.05,-0.38,-0.03,-0.06,0.06,-0.23,-0.08,-0.01,-0.07,-0.02,0.19,-0.01,-0.25,0.08,-0.02,0.07,0.32,-0.52
video_922,-0.11,0.07,-0.07,-0.03,-0.06,-0.3,-0.01,-0.04,0.2,-0.13,-0.06,-0.05,-0.11,0.0,0.04,-0.03,-0.22,-0.01,0.01,0.02,0.65,-0.64
video_923,-0.34,0.01,-0.09,-0.04,-0.06,-0.37,0.0,-0.06,0.14,-0.16,-0.05,-0.02,-0.03,-0.11,0.12,-0.01,-0.21,0.01,-0.01,0.03,0.0,-0.31
video_924,-0.32,0.01,-0.09,0.0,-0.12,-0.45,0.05,-0.08,0.26,-0.11,-0.07,-0.17,-0.13,-0.12,0.2,-0.01,-0.17,-0.03,0.04,0.02,-0.28,-0.03
video_925,-0.2,0.04,-0.07,-0.04,-0.1,-0.26,0.01,-0.03,0.16,-0.09,-0.04,-0.02,-0.01,-0.02,-0.03,-0.03,-0.09,0.01,0.06,0.0,0.67,-0.72
video_926,-0.09,0.11,-0.14,-0.09,-0.06,-0.44,-0.02,-0.07,0.08,-0.23,-0.09,0.0,-0.05,-0.11,0.18,0.01,-0.37,0.05,-0.03,0.07,0.2,-0.3
video_927,-0.2,0.07,-0.11,-0.08,-0.14,-0.41,-0.05,0.01,-0.07,-0.2,-0.17,0.09,-0.12,0.01,0.51,-0.02,-0.41,0.01,0.05,-0.05,0.31,-0.08
video_928,-0.13,0.1,-0.14,-0.09,-0.05,-0.45,-0.01,-0.06,0.09,-0.24,-0.1,0.01,-0.07,-0.04,0.12,0.0,-0.31,0.06,-0.0,0.07,0.31,-0.36
video_929,-0.35,0.04,-0.08,-0.0,-0.06,-0.39,0.05,-0.06,0.17,-0.18,-0.05,-0.08,-0.03,-0.11,0.03,-0.03,-0.17,-0.01,0.01,0.0,0.34,-0.4
video_930,-0.28,0.07,-0.12,-0.11,-0.02,-0.46,0.02,-0.07,0.06,-0.2,-0.07,-0.0,-0.05,0.02,0.14,-0.01,-0.13,0.02,-0.02,0.04,0.42,-0.45
video_931,-0.38,0.05,-0.11,-0.1,-0.06,-0.45,0.02,-0.06,0.04,-0.17,-0.09,0.01,0.02,-0.03,0.29,-0.0,-0.16,0.01,0.0,0.06,0.03,-0.36
video_932,-0.17,0.07,-0.12,-0.09,-0.06,-0.48,-0.01,-0.05,0.09,-0.24,-0.08,0.01,-0.03,-0.04,0.18,0.01,-0.28,0.08,-0.02,0.05,0.44,-0.4
video_933,-0.28,-0.0,-0.03,-0.01,-0.02,-0.01,-0.0,-0.01,0.11,0.01,-0.01,-0.05,-0.01,0.04,-0.12,0.01,0.12,-0.01,0.07,0.03,-0.93,0.71
video_934,-0.44,0.02,-0.1,-0.04,-0.09,-0.42,0.05,-0.06,0.21,-0.13,-0.05,-0.04,-0.01,-0.09,0.01,-0.0,-0.13,-0.01,0.04,0.03,0.41,-0.37
video_935,-0.1,0.08,-0.09,-0.08,-0.02,-0.3,-0.01,-0.04,0.1,-0.13,-0.05,-0.03,-0.03,0.03,0.0,-0.03,-0.13,-0.02,0.0,0.02,0.62,-0.69
video_936,-0.12,0.08,-0.12,-0.08,-0.06,-0.38,-0.03,-0.06,0.08,-0.22,-0.09,0.0,-0.07,-0.1,0.19,0.01,-0.34,0.06,-0.01,0.07,0.11,-0.38
video_937,-0.21,0.04,-0.12,-0.1,-0.03,-0.12,-0.02,-0.05,0.15,-0.13,-0.01,-0.03,-0.03,-0.07,-0.13,0.02,-0.01,0.11,0.02,0.08,0.52,-0.7
video_938,-0.07,0.05,-0.08,-0.02,-0.07,-0.32,-0.03,-0.05,0.08,-0.18,-0.09,-0.03,-0.09,-0.09,0.15,-0.01,-0.44,0.03,0.0,0.09,0.23,-0.44
video_939,-0.21,0.02,-0.06,-0.03,-0.05,-0.22,0.01,-0.03,0.04,-0.08,-0.06,-0.02,-0.02,0.02,0.08,0.01,-0.03,-0.02,0.01,0.01,-0.77,-0.04
video_940,-0.31,0.1,-0.12,-0.13,-0.04,-0.43,0.0,-0.08,0.1,-0.16,-0.05,-0.03,-0.02,-0.03,0.09,0.02,-0.21,-0.01,-0.02,0.07,0.27,-0.34
video_941,-0.15,0.04,-0.01,0.01,-0.07,-0.15,-0.0,-0.03,-0.0,-0.05,-0.07,-0.07,-0.09,-0.13,0.18,0.01,-0.31,0.01,-0.0,0.12,-0.51,-0.25
video_942,-0.3,0.04,-0.08,-0.05,-0.03,-0.31,0.02,-0.04,0.08,-0.14,-0.05,-0.06,-0.06,0.06,0.04,-0.03,-0.06,-0.01,-0.03,0.02,0.33,-0.65
video_943,-0.51,-0.05,-0.06,-0.01,-0.07,0.0,0.08,-0.07,0.2,-0.03,-0.0,-0.27,-0.02,-0.01,-0.21,0.04,0.14,0.01,0.12,0.06,-0.8,0.65
video_944,-0.07,0.09,-0.14,-0.08,-0.07,-0.41,-0.03,-0.06,0.08,-0.26,-0.1,0.01,-0.11,-0.1,0.21,0.02,-0.41,0.08,-0.02,0.09,0.17,-0.25
video_945,-0.16,0.05,-0.09,-0.05,-0.06,-0.33,-0.01,-0.06,0.05,-0.2,-0.07,-0.04,-0.04,-0.06,0.19,-0.02,-0.36,0.06,-0.04,0.11,-0.13,-0.29
video_946,-0.06,0.11,-0.13,-0.08,-0.05,-0.37,-0.02,-0.06,0.11,-0.21,-0.08,-0.02,-0.08,-0.05,0.08,-0.0,-0.33,0.03,0.0,0.06,0.42,-0.47
video_947,-0.14,0.07,-0.12,-0.06,-0.06,-0.41,-0.01,-0.06,0.1,-0.21,-0.08,-0.02,-0.07,-0.08,0.16,0.0,-0.31,0.02,0.0,0.05,0.09,-0.35
video_948,-0.44,0.01,-0.07,-0.05,-0.1,-0.12,-0.0,-0.02,0.1,-0.04,-0.07,-0.01,-0.07,0.12,-0.06,0.02,0.03,0.03,0.17,0.05,-0.79,0.46
video_949,-0.35,0.05,-0.11,-0.04,-0.08,-0.36,0.07,-0.1,0.2,-0.21,-0.05,-0.12,-0.04,-0.13,-0.01,0.01,-0.14,0.01,0.01,0.06,0.02,-0.25
